CustomerID,total_revenue,cumulative_revenue,cumulative_pct,customer_pct,segment
16642.0,688.33,8193050.089999995,91.94,49.31,Mid Value
12658.0,686.05,8193736.139999995,91.95,49.33,Mid Value
16122.0,684.42,8194420.559999995,91.95,49.35,Mid Value
16495.0,684.41,8195104.969999995,91.96,49.38,Mid Value
15669.0,684.34,8195789.309999995,91.97,49.4,Mid Value
12942.0,683.9,8196473.209999995,91.98,49.42,Mid Value
17874.0,683.46,8197156.669999995,91.98,49.45,Mid Value
14222.0,683.17,8197839.839999995,91.99,49.47,Mid Value
12838.0,683.13,8198522.969999995,92.0,49.49,Mid Value
15582.0,682.91,8199205.879999995,92.01,49.52,Mid Value
13548.0,682.41,8199888.289999995,92.02,49.54,Mid Value
18135.0,681.91,8200570.1999999955,92.02,49.56,Mid Value
12478.0,680.99,8201251.189999996,92.03,49.59,Mid Value
13524.0,680.18,8201931.369999995,92.04,49.61,Mid Value
16872.0,680.02,8202611.389999995,92.05,49.63,Mid Value
15322.0,679.68,8203291.069999995,92.05,49.65,Mid Value
13430.0,679.45,8203970.519999995,92.06,49.68,Mid Value
14788.0,679.44,8204649.959999995,92.07,49.7,Mid Value
17994.0,678.49,8205328.4499999955,92.08,49.72,Mid Value
13925.0,678.25,8206006.6999999955,92.08,49.75,Mid Value
13607.0,678.01,8206684.709999995,92.09,49.77,Mid Value
13388.0,677.1,8207361.809999995,92.1,49.79,Mid Value
13040.0,676.99,8208038.799999995,92.11,49.82,Mid Value
16377.0,676.2,8208714.999999995,92.11,49.84,Mid Value
15626.0,675.8,8209390.799999995,92.12,49.86,Mid Value
17462.0,675.69,8210066.489999996,92.13,49.88,Mid Value
13325.0,675.3,8210741.789999995,92.14,49.91,Mid Value
16418.0,675.27,8211417.059999995,92.15,49.93,Mid Value
13355.0,674.7,8212091.759999995,92.15,49.95,Mid Value
13464.0,674.68,8212766.439999995,92.16,49.98,Mid Value
17749.0,674.52,8213440.959999994,92.17,50.0,Mid Value
13951.0,674.45,8214115.409999995,92.18,50.02,Low Value
14504.0,673.26,8214788.669999994,92.18,50.05,Low Value
18121.0,673.1,8215461.769999994,92.19,50.07,Low Value
14628.0,671.96,8216133.729999994,92.2,50.09,Low Value
17883.0,671.77,8216805.4999999935,92.21,50.12,Low Value
12638.0,671.69,8217477.189999994,92.21,50.14,Low Value
17299.0,669.11,8218146.299999994,92.22,50.16,Low Value
12418.0,668.58,8218814.879999994,92.23,50.18,Low Value
14342.0,668.56,8219483.439999994,92.24,50.21,Low Value
13741.0,668.43,8220151.869999994,92.24,50.23,Low Value
16383.0,668.36,8220820.229999994,92.25,50.25,Low Value
15031.0,668.14,8221488.369999994,92.26,50.28,Low Value
18022.0,668.11,8222156.479999994,92.27,50.3,Low Value
16268.0,667.65,8222824.129999994,92.27,50.32,Low Value
15969.0,666.1,8223490.229999994,92.28,50.35,Low Value
17777.0,665.86,8224156.089999994,92.29,50.37,Low Value
17105.0,665.78,8224821.8699999945,92.3,50.39,Low Value
16056.0,664.85,8225486.719999994,92.3,50.41,Low Value
13963.0,664.54,8226151.259999994,92.31,50.44,Low Value
16208.0,664.26,8226815.519999994,92.32,50.46,Low Value
15643.0,664.0,8227479.519999994,92.33,50.48,Low Value
14720.0,663.81,8228143.329999994,92.33,50.51,Low Value
13240.0,663.65,8228806.979999994,92.34,50.53,Low Value
16573.0,663.61,8229470.589999994,92.35,50.55,Low Value
14451.0,662.59,8230133.179999994,92.36,50.58,Low Value
16014.0,662.38,8230795.559999994,92.36,50.6,Low Value
18218.0,662.08,8231457.639999994,92.37,50.62,Low Value
16774.0,661.52,8232119.159999994,92.38,50.65,Low Value
13028.0,661.3199999999999,8232780.479999994,92.38,50.67,Low Value
14603.0,660.0,8233440.479999994,92.39,50.69,Low Value
15492.0,659.46,8234099.939999994,92.4,50.71,Low Value
13518.0,659.44,8234759.379999994,92.41,50.74,Low Value
13759.0,659.41,8235418.789999994,92.41,50.76,Low Value
16357.0,658.88,8236077.669999994,92.42,50.78,Low Value
14150.0,658.64,8236736.309999994,92.43,50.81,Low Value
17779.0,658.57,8237394.879999994,92.44,50.83,Low Value
16696.0,657.9,8238052.779999995,92.44,50.85,Low Value
14818.0,657.8,8238710.5799999945,92.45,50.88,Low Value
12577.0,657.8,8239368.379999994,92.46,50.9,Low Value
15648.0,657.35,8240025.729999994,92.47,50.92,Low Value
17459.0,657.3,8240683.029999994,92.47,50.95,Low Value
15677.0,657.23,8241340.259999994,92.48,50.97,Low Value
16157.0,656.6899999999999,8241996.949999995,92.49,50.99,Low Value
13049.0,656.6800000000001,8242653.629999994,92.5,51.01,Low Value
16708.0,656.63,8243310.259999994,92.5,51.04,Low Value
16127.0,656.25,8243966.509999994,92.51,51.06,Low Value
14894.0,655.75,8244622.259999994,92.52,51.08,Low Value
16444.0,654.67,8245276.929999994,92.52,51.11,Low Value
14651.0,654.6,8245931.529999994,92.53,51.13,Low Value
17398.0,653.38,8246584.909999994,92.54,51.15,Low Value
18151.0,653.35,8247238.259999993,92.55,51.18,Low Value
13496.0,653.33,8247891.589999993,92.55,51.2,Low Value
15205.0,653.24,8248544.829999994,92.56,51.22,Low Value
14044.0,652.82,8249197.649999994,92.57,51.24,Low Value
14548.0,652.8,8249850.449999994,92.58,51.27,Low Value
17523.0,652.74,8250503.189999994,92.58,51.29,Low Value
14034.0,651.82,8251155.009999994,92.59,51.31,Low Value
16734.0,650.51,8251805.519999994,92.6,51.34,Low Value
15571.0,650.4300000000001,8252455.949999994,92.61,51.36,Low Value
16469.0,650.43,8253106.379999993,92.61,51.38,Low Value
16969.0,650.41,8253756.7899999935,92.62,51.41,Low Value
17373.0,646.92,8254403.709999993,92.63,51.43,Low Value
12589.0,646.68,8255050.389999993,92.63,51.45,Low Value
15651.0,646.3000000000001,8255696.689999993,92.64,51.48,Low Value
17545.0,645.96,8256342.649999993,92.65,51.5,Low Value
14855.0,645.65,8256988.299999993,92.66,51.52,Low Value
12719.0,644.95,8257633.2499999935,92.66,51.54,Low Value
17312.0,644.3,8258277.549999993,92.67,51.57,Low Value
16431.0,642.81,8258920.359999993,92.68,51.59,Low Value
14020.0,642.8,8259563.159999993,92.69,51.61,Low Value
13034.0,642.77,8260205.929999992,92.69,51.64,Low Value
15384.0,642.41,8260848.339999992,92.7,51.66,Low Value
17046.0,642.02,8261490.359999992,92.71,51.68,Low Value
15297.0,641.94,8262132.299999992,92.71,51.71,Low Value
12365.0,641.38,8262773.679999992,92.72,51.73,Low Value
12624.0,641.13,8263414.809999992,92.73,51.75,Low Value
13417.0,640.83,8264055.639999992,92.74,51.78,Low Value
13318.0,640.76,8264696.399999992,92.74,51.8,Low Value
12631.0,640.5,8265336.899999992,92.75,51.82,Low Value
14301.0,640.14,8265977.039999992,92.76,51.84,Low Value
15919.0,639.89,8266616.929999991,92.76,51.87,Low Value
17515.0,639.02,8267255.949999991,92.77,51.89,Low Value
18160.0,638.06,8267894.00999999,92.78,51.91,Low Value
14754.0,638.05,8268532.05999999,92.79,51.94,Low Value
14664.0,637.89,8269169.94999999,92.79,51.96,Low Value
14128.0,637.5,8269807.44999999,92.8,51.98,Low Value
14481.0,636.51,8270443.95999999,92.81,52.01,Low Value
15829.0,636.14,8271080.099999989,92.81,52.03,Low Value
15773.0,635.6800000000001,8271715.779999989,92.82,52.05,Low Value
14000.0,635.66,8272351.439999989,92.83,52.07,Low Value
16139.0,635.41,8272986.849999989,92.84,52.1,Low Value
17985.0,634.95,8273621.79999999,92.84,52.12,Low Value
13892.0,632.97,8274254.769999989,92.85,52.14,Low Value
14220.0,632.4,8274887.16999999,92.86,52.17,Low Value
16306.0,632.27,8275519.439999989,92.86,52.19,Low Value
18183.0,632.07,8276151.5099999895,92.87,52.21,Low Value
13822.0,632.0,8276783.5099999895,92.88,52.24,Low Value
14021.0,631.9,8277415.40999999,92.89,52.26,Low Value
15244.0,631.5699999999999,8278046.97999999,92.89,52.28,Low Value
13539.0,631.34,8278678.31999999,92.9,52.31,Low Value
17990.0,630.84,8279309.15999999,92.91,52.33,Low Value
13046.0,629.31,8279938.4699999895,92.91,52.35,Low Value
13525.0,628.78,8280567.24999999,92.92,52.37,Low Value
14687.0,628.38,8281195.62999999,92.93,52.4,Low Value
16022.0,628.28,8281823.90999999,92.94,52.42,Low Value
15028.0,627.13,8282451.03999999,92.94,52.44,Low Value
13546.0,626.99,8283078.02999999,92.95,52.47,Low Value
15402.0,626.77,8283704.79999999,92.96,52.49,Low Value
14036.0,626.65,8284331.44999999,92.96,52.51,Low Value
13914.0,626.45,8284957.89999999,92.97,52.54,Low Value
14382.0,626.0699999999999,8285583.96999999,92.98,52.56,Low Value
16750.0,623.9300000000001,8286207.89999999,92.98,52.58,Low Value
16718.0,623.75,8286831.64999999,92.99,52.6,Low Value
12649.0,623.51,8287455.15999999,93.0,52.63,Low Value
15147.0,623.5,8288078.65999999,93.01,52.65,Low Value
13368.0,623.4,8288702.05999999,93.01,52.67,Low Value
15258.0,623.16,8289325.21999999,93.02,52.7,Low Value
17499.0,622.88,8289948.09999999,93.03,52.72,Low Value
15182.0,622.85,8290570.94999999,93.03,52.74,Low Value
17460.0,622.43,8291193.37999999,93.04,52.77,Low Value
15768.0,621.83,8291815.20999999,93.05,52.79,Low Value
18217.0,621.75,8292436.95999999,93.05,52.81,Low Value
16915.0,621.68,8293058.639999989,93.06,52.84,Low Value
17640.0,621.66,8293680.29999999,93.07,52.86,Low Value
14152.0,621.29,8294301.58999999,93.08,52.88,Low Value
13402.0,621.23,8294922.81999999,93.08,52.9,Low Value
16141.0,620.4,8295543.21999999,93.09,52.93,Low Value
12667.0,620.13,8296163.34999999,93.1,52.95,Low Value
14529.0,620.04,8296783.38999999,93.1,52.97,Low Value
13493.0,618.63,8297402.01999999,93.11,53.0,Low Value
16613.0,618.59,8298020.60999999,93.12,53.02,Low Value
13145.0,618.52,8298639.12999999,93.12,53.04,Low Value
12596.0,618.27,8299257.399999989,93.13,53.07,Low Value
16134.0,618.09,8299875.489999989,93.14,53.09,Low Value
13301.0,618.09,8300493.579999989,93.14,53.11,Low Value
14593.0,617.99,8301111.569999989,93.15,53.14,Low Value
14377.0,617.05,8301728.619999989,93.16,53.16,Low Value
16442.0,616.79,8302345.409999989,93.17,53.18,Low Value
16311.0,616.26,8302961.669999989,93.17,53.2,Low Value
14905.0,616.15,8303577.819999989,93.18,53.23,Low Value
16005.0,615.39,8304193.209999989,93.19,53.25,Low Value
15275.0,615.14,8304808.349999988,93.19,53.27,Low Value
16566.0,614.66,8305423.009999989,93.2,53.3,Low Value
16116.0,612.78,8306035.789999989,93.21,53.32,Low Value
12513.0,612.29,8306648.079999989,93.21,53.34,Low Value
18149.0,612.08,8307260.159999989,93.22,53.37,Low Value
15232.0,612.06,8307872.219999989,93.23,53.39,Low Value
15645.0,612.01,8308484.229999988,93.23,53.41,Low Value
16109.0,611.88,8309096.109999988,93.24,53.43,Low Value
16763.0,611.85,8309707.959999988,93.25,53.46,Low Value
13731.0,610.59,8310318.549999988,93.25,53.48,Low Value
12673.0,610.52,8310929.069999987,93.26,53.5,Low Value
15795.0,610.01,8311539.079999987,93.27,53.53,Low Value
13357.0,609.95,8312149.029999987,93.28,53.55,Low Value
14636.0,609.85,8312758.879999987,93.28,53.57,Low Value
13933.0,608.79,8313367.669999987,93.29,53.6,Low Value
12933.0,607.53,8313975.199999987,93.3,53.62,Low Value
15573.0,607.45,8314582.649999987,93.3,53.64,Low Value
17119.0,606.91,8315189.5599999875,93.31,53.67,Low Value
14710.0,606.13,8315795.689999987,93.32,53.69,Low Value
17849.0,605.8000000000001,8316401.489999987,93.32,53.71,Low Value
14133.0,605.64,8317007.129999987,93.33,53.73,Low Value
13888.0,605.63,8317612.759999987,93.34,53.76,Low Value
17507.0,605.58,8318218.339999987,93.34,53.78,Low Value
13233.0,605.12,8318823.459999987,93.35,53.8,Low Value
13558.0,605.06,8319428.5199999865,93.36,53.83,Low Value
14323.0,605.06,8320033.579999986,93.36,53.85,Low Value
14675.0,604.75,8320638.329999986,93.37,53.87,Low Value
17664.0,604.64,8321242.969999986,93.38,53.9,Low Value
12944.0,604.51,8321847.479999986,93.38,53.92,Low Value
16732.0,603.75,8322451.229999986,93.39,53.94,Low Value
12556.0,603.71,8323054.9399999855,93.4,53.96,Low Value
12707.0,603.42,8323658.359999985,93.4,53.99,Low Value
17259.0,603.37,8324261.729999986,93.41,54.01,Low Value
15366.0,602.51,8324864.239999985,93.42,54.03,Low Value
17890.0,602.09,8325466.329999985,93.42,54.06,Low Value
12654.0,601.98,8326068.309999986,93.43,54.08,Low Value
14609.0,601.56,8326669.869999985,93.44,54.1,Low Value
16654.0,601.27,8327271.139999985,93.45,54.13,Low Value
12420.0,600.39,8327871.529999984,93.45,54.15,Low Value
18211.0,600.07,8328471.599999985,93.46,54.17,Low Value
13243.0,600.07,8329071.669999985,93.47,54.2,Low Value
12872.0,599.97,8329671.639999985,93.47,54.22,Low Value
12521.0,599.68,8330271.319999984,93.48,54.24,Low Value
14965.0,599.0,8330870.319999984,93.49,54.26,Low Value
17420.0,598.83,8331469.149999985,93.49,54.29,Low Value
14467.0,598.76,8332067.909999984,93.5,54.31,Low Value
15720.0,598.73,8332666.639999985,93.51,54.33,Low Value
13311.0,598.5699999999999,8333265.209999985,93.51,54.36,Low Value
13959.0,598.2,8333863.409999985,93.52,54.38,Low Value
16298.0,598.2,8334461.609999985,93.53,54.4,Low Value
14108.0,597.91,8335059.519999986,93.53,54.43,Low Value
17864.0,597.5,8335657.019999986,93.54,54.45,Low Value
16788.0,597.48,8336254.499999986,93.55,54.47,Low Value
14645.0,597.09,8336851.589999986,93.55,54.5,Low Value
15381.0,596.85,8337448.4399999855,93.56,54.52,Low Value
18246.0,596.1,8338044.539999985,93.57,54.54,Low Value
17658.0,595.42,8338639.959999985,93.57,54.56,Low Value
14284.0,595.25,8339235.209999985,93.58,54.59,Low Value
16325.0,594.24,8339829.449999985,93.59,54.61,Low Value
12917.0,594.0,8340423.449999985,93.59,54.63,Low Value
15442.0,594.0,8341017.449999985,93.6,54.66,Low Value
16535.0,593.75,8341611.199999985,93.61,54.68,Low Value
18232.0,592.97,8342204.169999985,93.61,54.7,Low Value
16203.0,592.9,8342797.069999985,93.62,54.73,Low Value
14692.0,591.55,8343388.619999985,93.63,54.75,Low Value
13276.0,590.93,8343979.549999985,93.63,54.77,Low Value
13270.0,590.0,8344569.549999985,93.64,54.79,Low Value
13452.0,590.0,8345159.549999985,93.65,54.82,Low Value
14882.0,589.7,8345749.249999985,93.65,54.84,Low Value
18123.0,589.4399999999999,8346338.6899999855,93.66,54.86,Low Value
16723.0,589.15,8346927.839999986,93.67,54.89,Low Value
16838.0,588.85,8347516.6899999855,93.67,54.91,Low Value
14338.0,588.22,8348104.909999985,93.68,54.93,Low Value
15624.0,588.13,8348693.039999985,93.69,54.96,Low Value
17351.0,587.15,8349280.1899999855,93.69,54.98,Low Value
17014.0,586.33,8349866.519999986,93.7,55.0,Low Value
17360.0,585.79,8350452.309999986,93.71,55.03,Low Value
12384.0,585.27,8351037.579999985,93.71,55.05,Low Value
15222.0,585.0,8351622.579999985,93.72,55.07,Low Value
16384.0,584.5,8352207.079999985,93.72,55.09,Low Value
16072.0,584.3199999999999,8352791.3999999855,93.73,55.12,Low Value
14023.0,584.0699999999999,8353375.469999986,93.74,55.14,Low Value
13557.0,584.06,8353959.529999985,93.74,55.16,Low Value
15762.0,583.75,8354543.279999985,93.75,55.19,Low Value
12426.0,582.73,8355126.009999986,93.76,55.21,Low Value
13427.0,582.6,8355708.609999985,93.76,55.23,Low Value
17970.0,582.59,8356291.199999985,93.77,55.26,Low Value
12695.0,582.1,8356873.299999985,93.78,55.28,Low Value
18095.0,580.05,8357453.349999985,93.78,55.3,Low Value
16906.0,579.77,8358033.119999984,93.79,55.33,Low Value
17142.0,579.0,8358612.119999984,93.8,55.35,Low Value
13292.0,578.94,8359191.059999985,93.8,55.37,Low Value
17540.0,578.9,8359769.959999985,93.81,55.39,Low Value
12601.0,577.06,8360347.019999985,93.82,55.42,Low Value
14176.0,576.9,8360923.919999985,93.82,55.44,Low Value
16916.0,576.26,8361500.179999985,93.83,55.46,Low Value
15830.0,576.0,8362076.179999985,93.84,55.49,Low Value
15550.0,575.63,8362651.809999985,93.84,55.51,Low Value
16345.0,575.41,8363227.219999985,93.85,55.53,Low Value
13487.0,575.4,8363802.619999985,93.86,55.56,Low Value
14167.0,574.84,8364377.459999985,93.86,55.58,Low Value
14400.0,574.7,8364952.159999985,93.87,55.6,Low Value
12784.0,574.42,8365526.579999985,93.87,55.62,Low Value
15339.0,574.07,8366100.6499999855,93.88,55.65,Low Value
15303.0,574.02,8366674.669999985,93.89,55.67,Low Value
12879.0,573.22,8367247.889999985,93.89,55.69,Low Value
15415.0,572.81,8367820.699999984,93.9,55.72,Low Value
13379.0,572.56,8368393.259999984,93.91,55.74,Low Value
13405.0,572.45,8368965.709999984,93.91,55.76,Low Value
12816.0,572.2,8369537.909999984,93.92,55.79,Low Value
13816.0,571.67,8370109.579999984,93.93,55.81,Low Value
17616.0,571.1999999999999,8370680.779999984,93.93,55.83,Low Value
15821.0,570.96,8371251.739999984,93.94,55.86,Low Value
15315.0,570.5,8371822.239999984,93.95,55.88,Low Value
14592.0,570.46,8372392.699999984,93.95,55.9,Low Value
16667.0,570.13,8372962.829999984,93.96,55.92,Low Value
13939.0,568.55,8373531.379999984,93.96,55.95,Low Value
13321.0,567.36,8374098.739999984,93.97,55.97,Low Value
17897.0,566.6,8374665.339999984,93.98,55.99,Low Value
18150.0,566.5799999999999,8375231.919999984,93.98,56.02,Low Value
16278.0,566.38,8375798.299999984,93.99,56.04,Low Value
13894.0,564.62,8376362.919999984,94.0,56.06,Low Value
15344.0,563.94,8376926.8599999845,94.0,56.09,Low Value
16933.0,563.23,8377490.089999985,94.01,56.11,Low Value
14753.0,563.15,8378053.239999985,94.01,56.13,Low Value
17265.0,562.9,8378616.139999986,94.02,56.15,Low Value
12414.0,562.41,8379178.549999986,94.03,56.18,Low Value
12559.0,561.71,8379740.259999986,94.03,56.2,Low Value
13946.0,561.57,8380301.829999986,94.04,56.22,Low Value
15655.0,560.67,8380862.499999986,94.05,56.25,Low Value
13044.0,560.47,8381422.969999986,94.05,56.27,Low Value
14273.0,559.97,8381982.9399999855,94.06,56.29,Low Value
16275.0,559.87,8382542.809999986,94.07,56.32,Low Value
18043.0,559.51,8383102.319999985,94.07,56.34,Low Value
14177.0,559.41,8383661.729999986,94.08,56.36,Low Value
12866.0,559.12,8384220.849999986,94.08,56.39,Low Value
17503.0,558.96,8384779.809999986,94.09,56.41,Low Value
12987.0,558.7,8385338.509999986,94.1,56.43,Low Value
13800.0,558.3199999999999,8385896.829999986,94.1,56.45,Low Value
13260.0,557.62,8386454.449999986,94.11,56.48,Low Value
17955.0,557.3,8387011.749999986,94.12,56.5,Low Value
17295.0,556.95,8387568.699999986,94.12,56.52,Low Value
16385.0,555.89,8388124.589999986,94.13,56.55,Low Value
14805.0,554.65,8388679.239999985,94.13,56.57,Low Value
14891.0,554.38,8389233.619999986,94.14,56.59,Low Value
14618.0,553.44,8389787.059999986,94.15,56.62,Low Value
15068.0,553.36,8390340.419999985,94.15,56.64,Low Value
12363.0,552.0,8390892.419999985,94.16,56.66,Low Value
17674.0,551.04,8391443.459999984,94.17,56.69,Low Value
17291.0,550.8,8391994.259999985,94.17,56.71,Low Value
17235.0,550.06,8392544.319999985,94.18,56.73,Low Value
12390.0,549.84,8393094.159999985,94.18,56.75,Low Value
16340.0,549.07,8393643.229999986,94.19,56.78,Low Value
16536.0,548.97,8394192.199999986,94.2,56.8,Low Value
16031.0,548.94,8394741.139999986,94.2,56.82,Low Value
14474.0,547.66,8395288.799999986,94.21,56.85,Low Value
16811.0,547.0699999999999,8395835.869999986,94.21,56.87,Low Value
17637.0,547.06,8396382.929999987,94.22,56.89,Low Value
16211.0,547.02,8396929.949999986,94.23,56.92,Low Value
17520.0,546.81,8397476.759999987,94.23,56.94,Low Value
12743.0,546.43,8398023.189999986,94.24,56.96,Low Value
14997.0,546.2,8398569.389999986,94.25,56.98,Low Value
17806.0,546.04,8399115.429999985,94.25,57.01,Low Value
12793.0,545.48,8399660.909999985,94.26,57.03,Low Value
16475.0,544.3,8400205.209999986,94.26,57.05,Low Value
13617.0,544.18,8400749.389999986,94.27,57.08,Low Value
13390.0,544.08,8401293.469999986,94.28,57.1,Low Value
16927.0,543.05,8401836.519999987,94.28,57.12,Low Value
13278.0,542.73,8402379.249999987,94.29,57.15,Low Value
16230.0,542.03,8402921.279999986,94.29,57.17,Low Value
17447.0,541.53,8403462.809999986,94.3,57.19,Low Value
17557.0,541.46,8404004.269999987,94.31,57.22,Low Value
13874.0,540.45,8404544.719999986,94.31,57.24,Low Value
13812.0,539.0,8405083.719999986,94.32,57.26,Low Value
14496.0,538.8100000000001,8405622.529999986,94.32,57.28,Low Value
15452.0,538.73,8406161.259999987,94.33,57.31,Low Value
15469.0,538.55,8406699.809999987,94.34,57.33,Low Value
15539.0,538.46,8407238.269999988,94.34,57.35,Low Value
17062.0,538.37,8407776.639999988,94.35,57.38,Low Value
17345.0,537.74,8408314.379999988,94.35,57.4,Low Value
14539.0,537.48,8408851.859999988,94.36,57.42,Low Value
16206.0,537.06,8409388.919999989,94.37,57.45,Low Value
15043.0,537.0,8409925.919999989,94.37,57.47,Low Value
16804.0,536.99,8410462.909999989,94.38,57.49,Low Value
16233.0,536.68,8410999.589999989,94.38,57.51,Low Value
15535.0,536.4,8411535.989999989,94.39,57.54,Low Value
16142.0,535.34,8412071.329999989,94.4,57.56,Low Value
12988.0,535.32,8412606.64999999,94.4,57.58,Low Value
13000.0,534.85,8413141.499999989,94.41,57.61,Low Value
13385.0,534.57,8413676.06999999,94.41,57.63,Low Value
17443.0,534.24,8414210.30999999,94.42,57.65,Low Value
13434.0,534.24,8414744.54999999,94.43,57.68,Low Value
13217.0,533.98,8415278.52999999,94.43,57.7,Low Value
15433.0,533.3,8415811.82999999,94.44,57.72,Low Value
15756.0,532.96,8416344.789999992,94.44,57.75,Low Value
15825.0,532.94,8416877.729999991,94.45,57.77,Low Value
16706.0,531.35,8417409.07999999,94.46,57.79,Low Value
14265.0,530.18,8417939.25999999,94.46,57.81,Low Value
18159.0,530.15,8418469.40999999,94.47,57.84,Low Value
14002.0,529.73,8418999.139999991,94.47,57.86,Low Value
14463.0,529.62,8419528.75999999,94.48,57.88,Low Value
16185.0,529.41,8420058.16999999,94.49,57.91,Low Value
17631.0,528.33,8420586.49999999,94.49,57.93,Low Value
16602.0,528.08,8421114.57999999,94.5,57.95,Low Value
12479.0,527.2,8421641.77999999,94.5,57.98,Low Value
17623.0,527.05,8422168.82999999,94.51,58.0,Low Value
18252.0,526.67,8422695.49999999,94.52,58.02,Low Value
16892.0,525.54,8423221.03999999,94.52,58.05,Low Value
17290.0,525.24,8423746.27999999,94.53,58.07,Low Value
17429.0,524.92,8424271.19999999,94.53,58.09,Low Value
15467.0,524.88,8424796.07999999,94.54,58.11,Low Value
15891.0,524.52,8425320.59999999,94.55,58.14,Low Value
13721.0,524.14,8425844.73999999,94.55,58.16,Low Value
17329.0,523.11,8426367.84999999,94.56,58.18,Low Value
18017.0,523.0,8426890.84999999,94.56,58.21,Low Value
17712.0,522.91,8427413.75999999,94.57,58.23,Low Value
14871.0,522.38,8427936.139999991,94.57,58.25,Low Value
12863.0,521.2,8428457.33999999,94.58,58.28,Low Value
15149.0,520.8,8428978.139999991,94.59,58.3,Low Value
14873.0,519.68,8429497.819999991,94.59,58.32,Low Value
12571.0,519.61,8430017.42999999,94.6,58.34,Low Value
13643.0,519.44,8430536.86999999,94.6,58.37,Low Value
16955.0,518.67,8431055.53999999,94.61,58.39,Low Value
16650.0,518.42,8431573.95999999,94.62,58.41,Low Value
15030.0,518.28,8432092.239999989,94.62,58.44,Low Value
16135.0,517.55,8432609.78999999,94.63,58.46,Low Value
17454.0,517.53,8433127.31999999,94.63,58.48,Low Value
18205.0,517.36,8433644.679999989,94.64,58.51,Low Value
13043.0,516.42,8434161.099999988,94.64,58.53,Low Value
15882.0,516.36,8434677.459999988,94.65,58.55,Low Value
15809.0,515.77,8435193.229999987,94.66,58.58,Low Value
12811.0,514.85,8435708.079999987,94.66,58.6,Low Value
15246.0,514.15,8436222.229999987,94.67,58.62,Low Value
13005.0,513.7,8436735.929999987,94.67,58.64,Low Value
17513.0,513.2,8437249.129999986,94.68,58.67,Low Value
17805.0,512.31,8437761.439999986,94.68,58.69,Low Value
17480.0,511.82,8438273.259999987,94.69,58.71,Low Value
12582.0,511.36,8438784.619999986,94.7,58.74,Low Value
14851.0,511.35,8439295.969999986,94.7,58.76,Low Value
16561.0,511.12,8439807.089999985,94.71,58.78,Low Value
15406.0,510.71,8440317.799999986,94.71,58.81,Low Value
12904.0,509.58,8440827.379999986,94.72,58.83,Low Value
12436.0,509.01,8441336.389999986,94.73,58.85,Low Value
16898.0,508.81,8441845.199999986,94.73,58.88,Low Value
15417.0,508.8,8442353.999999987,94.74,58.9,Low Value
17391.0,508.8,8442862.799999988,94.74,58.92,Low Value
14317.0,508.58,8443371.379999988,94.75,58.94,Low Value
17958.0,508.46000000000004,8443879.839999989,94.75,58.97,Low Value
17415.0,507.84,8444387.679999989,94.76,58.99,Low Value
14158.0,507.65999999999997,8444895.339999989,94.76,59.01,Low Value
14820.0,507.29,8445402.629999988,94.77,59.04,Low Value
15721.0,507.08,8445909.709999988,94.78,59.06,Low Value
16960.0,507.05,8446416.759999989,94.78,59.08,Low Value
13885.0,506.8,8446923.55999999,94.79,59.11,Low Value
16614.0,506.19,8447429.749999989,94.79,59.13,Low Value
14014.0,505.18,8447934.929999989,94.8,59.15,Low Value
15081.0,504.8,8448439.72999999,94.8,59.17,Low Value
12991.0,503.76,8448943.489999989,94.81,59.2,Low Value
17630.0,503.6,8449447.089999989,94.82,59.22,Low Value
16863.0,502.8,8449949.88999999,94.82,59.24,Low Value
15006.0,502.09,8450451.97999999,94.83,59.27,Low Value
13865.0,501.56,8450953.53999999,94.83,59.29,Low Value
15881.0,501.39,8451454.92999999,94.84,59.31,Low Value
13116.0,501.14,8451956.069999991,94.84,59.34,Low Value
13247.0,501.12,8452457.18999999,94.85,59.36,Low Value
16616.0,500.42,8452957.60999999,94.86,59.38,Low Value
15389.0,500.0,8453457.60999999,94.86,59.41,Low Value
14958.0,499.68,8453957.28999999,94.87,59.43,Low Value
14077.0,499.42,8454456.70999999,94.87,59.45,Low Value
15193.0,499.32,8454956.02999999,94.88,59.47,Low Value
14681.0,498.95,8455454.97999999,94.88,59.5,Low Value
16488.0,498.8,8455953.77999999,94.89,59.52,Low Value
15142.0,498.74,8456452.51999999,94.89,59.54,Low Value
17053.0,498.48,8456950.99999999,94.9,59.57,Low Value
17298.0,498.42,8457449.41999999,94.91,59.59,Low Value
16820.0,497.61,8457947.02999999,94.91,59.61,Low Value
17495.0,497.56,8458444.58999999,94.92,59.64,Low Value
16368.0,497.43,8458942.01999999,94.92,59.66,Low Value
15300.0,496.44,8459438.45999999,94.93,59.68,Low Value
15018.0,496.21,8459934.66999999,94.93,59.7,Low Value
17374.0,495.77,8460430.43999999,94.94,59.73,Low Value
15448.0,494.64,8460925.07999999,94.94,59.75,Low Value
16352.0,494.44,8461419.51999999,94.95,59.77,Low Value
17333.0,494.25,8461913.76999999,94.96,59.8,Low Value
12763.0,494.08,8462407.84999999,94.96,59.82,Low Value
15877.0,493.28000000000003,8462901.12999999,94.97,59.84,Low Value
13176.0,492.84,8463393.96999999,94.97,59.87,Low Value
14270.0,492.65,8463886.61999999,94.98,59.89,Low Value
